127.0.0.1 - - [08/Jan/2025:08:35:29 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:30:45 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325045685&userId=KSPTARSYAD&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:30:47 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325045685&userId=KSPTARSYAD&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 75287
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:30:47 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736325047925&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:30:48 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/favourites?_dc=1736325048157&userId=KSPTARSYAD&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:30:48 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736325047925&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 131138
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:30:48 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/favourites?_dc=1736325048157&userId=KSPTARSYAD&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:30:48 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736325048565&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:30:49 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736325048565&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 131138
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:30:49 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736325049583&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:31:33 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325057891&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:05 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/auth/token?_dc=1736325123231 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:05 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/auth/checkSession?_dc=1736325115510 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:07 +0700] "POST /MOST_MMC_JPB_Web/rest/auth/checkSession?_dc=1736325115510 HTTP/1.1" 200 1685
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:07 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736325127824&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:08 +0700] "POST /MOST_MMC_JPB_Web/rest/auth/token?_dc=1736325123231 HTTP/1.1" 200 2003
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:08 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736325049583&page=1&start=0&limit=25 HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:08 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325128416&userId=KSPTARSYAD&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:09 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325057891&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:11 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736325127824&page=1&start=0&limit=25 HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:11 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325128416&userId=KSPTARSYAD&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 401 39
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:34 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/auth/token?_dc=1736325154839 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:35 +0700] "POST /MOST_MMC_JPB_Web/rest/auth/token?_dc=1736325154839 HTTP/1.1" 200 2003
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:35 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325155069&userId=KSPTARSYAD&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:36 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325155069&userId=KSPTARSYAD&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 75287
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:36 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736325156501&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:36 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/favourites?_dc=1736325156622&userId=KSPTARSYAD&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:38 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/favourites?_dc=1736325156622&userId=KSPTARSYAD&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:39 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736325159022&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:39 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736325156501&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 131138
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:40 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736325159022&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 131138
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:40 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736325160454&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:41 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736325160454&page=1&start=0&limit=25 HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:45 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325165809&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:47 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325165809&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:48 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736325168467&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:48 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736325168475&code=MT&defaultCheck=Y&gridReference=refTruckAssignmentGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:48 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325168480&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:54 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736325168467&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:54 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325168480&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:32:54 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736325168475&code=MT&defaultCheck=Y&gridReference=refTruckAssignmentGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:33:08 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325188540&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:33:10 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325188540&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:33:19 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325199516&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:33:21 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325199516&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:33:26 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325206508&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:33:28 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325206508&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:33:33 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325213422&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:33:35 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325213422&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:34:04 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325244706&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:34:07 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325246235&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:34:07 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325244706&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:34:10 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325246235&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:34:14 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325254331&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:34:20 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325254331&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:34:23 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325263576&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:34:28 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325263576&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:34:32 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325272857&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:34:35 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325272857&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:35:07 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325307931&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:35:09 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/partnercdpopup?_dc=1736325307931&ptnrType=CTT&ptnrCode=KSPT&reqType=CD&page=1&start=0&limit=25 HTTP/1.1" 200 5488
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:19 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/auth/checkSession?_dc=1736325499467 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:20 +0700] "POST /MOST_MMC_JPB_Web/rest/auth/checkSession?_dc=1736325499467 HTTP/1.1" 200 1685
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:20 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736325500071&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:23 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736325500071&page=1&start=0&limit=25 HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:23 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325503201&userId=KSPTARSYAD&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:26 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325503201&userId=KSPTARSYAD&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 75287
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:26 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736325506352&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:26 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/favourites?_dc=1736325506707&userId=KSPTARSYAD&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:32 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/favourites?_dc=1736325506707&userId=KSPTARSYAD&systemCode=MOST&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:32 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736325512192&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:33 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736325506352&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 131138
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:35 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/list?_dc=1736325512192&systemCode=MOST&mode=leftmenu&page=1&start=0&limit=25 HTTP/1.1" 200 131138
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:35 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736325515443&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:36 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/basic/profile?_dc=1736325515443&page=1&start=0&limit=25 HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:46 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325526545&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:46 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325526545&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:48 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736325527966&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:48 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736325527969&code=MT&defaultCheck=Y&gridReference=refTruckAssignmentGrid&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:48 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325528030&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:53 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/menu/authbutton?_dc=1736325528030&userId=KSPTARSYAD&menuId=MPDM108&page=1&start=0&limit=25 HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:53 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736325527969&code=MT&defaultCheck=Y&gridReference=refTruckAssignmentGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:53 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/columnsetting/searchItems?_dc=1736325527966&code=MT&defaultCheck=Y&gridReference=refPermitCertificateUploadGrid&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:38:57 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/shipcallnopopup?_dc=1736325537498&scn=ASHL&mode=textfield&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:00 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/shipcallnopopup?_dc=1736325537498&scn=ASHL&mode=textfield&page=1&start=0&limit=25 HTTP/1.1" 200 5524
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:00 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736325540250&scn=ASHL&vslCallId=ASHL&tyCd=GC&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:00 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736325540266&vslCallId=ASHL&tyCd=GC&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:00 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736325540271&vslCallId=ASHL&tyCd=GC&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:00 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/sdoItems?_dc=1736325540276&vslCallId=ASHL&blNo=&subDoNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:00 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/grItems?_dc=1736325540287&scn=ASHL&vslCallId=ASHL&shipgNoteNo=&tyCd=GC&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:00 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/lorryassignmentinquiry?_dc=1736325540298&searchType=lorryLists&vslCallId=ASHL&scn=ASHL&mfDocId=&blNo=&shipgNoteNo=&ptnrCd=&truckMode=I&subDoNo=&grNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:08 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736325540266&vslCallId=ASHL&tyCd=GC&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 17287
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:08 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/popup/vesselcalllistpopup?_dc=1736325541122&vslCallId=ASHL&mode=textfield&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:09 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/truckAssignment/sdoItems?_dc=1736325540276&vslCallId=ASHL&blNo=&subDoNo=&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:09 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736325540250&scn=ASHL&vslCallId=ASHL&tyCd=GC&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 47452
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:09 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736325540271&vslCallId=ASHL&tyCd=GC&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 47989
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:09 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/truckAssignment/grItems?_dc=1736325540287&scn=ASHL&vslCallId=ASHL&shipgNoteNo=&tyCd=GC&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:09 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/truckAssignment/lorryassignmentinquiry?_dc=1736325540298&searchType=lorryLists&vslCallId=ASHL&scn=ASHL&mfDocId=&blNo=&shipgNoteNo=&ptnrCd=&truckMode=I&subDoNo=&grNo=&page=1&start=0&limit=25 HTTP/1.1" 200 34992
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:10 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/popup/vesselcalllistpopup?_dc=1736325541122&vslCallId=ASHL&mode=textfield&page=1&start=0&limit=25 HTTP/1.1" 200 2590
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:11 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736325551059&scn=ASHL&vslCallId=ASHL&tyCd=GC&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:11 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736325551066&vslCallId=ASHL&tyCd=GC&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:11 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736325551075&vslCallId=ASHL&tyCd=GC&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:11 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/sdoItems?_dc=1736325551080&vslCallId=ASHL&blNo=&subDoNo=&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:11 +0700] "OPTIONS /MOST_MMC_JPB_Web/rest/v1/truckAssignment/grItems?_dc=1736325551088&scn=ASHL&vslCallId=ASHL&shipgNoteNo=&tyCd=GC&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:19 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736325551066&vslCallId=ASHL&tyCd=GC&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 17287
0:0:0:0:0:0:0:1 - - [08/Jan/2025:15:39:19 +0700] "GET /MOST_MMC_JPB_Web/rest/v1/combobox/codeMaster?_dc=1736325551059&scn=ASHL&vslCallId=ASHL&tyCd=GC&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 47452
